!,"ID for suite of sites or experiments","Name of experiment, field test or survey",Field Overlay (DOME) ID,Seaonal Strategy (DOME) ID,Rotational Analysis (DOME) ID,,Treatment Name,4-character Climate ID code,Climate replication number for multiple realizations of weather data (ask Alex),Region ID,Regional stratum identification number,RAP ID,"Management regimen ID, for multiple management regimens per RAP",Names of institutions involved in collection of field or survey data,"Crop rotation indicator (=1 to indicate that this is a continuous, multi-year simulation, =0 for single year simulations)",Weather station ID,Soil ID,Site Latitude,Site Longitude,Crop type (common name) ,Crop model-specific cultivar ID,Cultivar name,Start of simulation date,Planting date,"Observed harvested yield, dry weight",Observed total above-ground biomass at harvest,Observed harvest date,Total number of irrigation events,Total amount of irrigation,Type of irrigation application,Total number of fertilizer applications,Total N applied,Total P applied,Total K applied,Manure and applied oganic matter,Total number of tillage applications,"Tillage type (hand, animal or mechanized)",Experiment ID,Weather ID,Soil ID,DOME ID for Overlay,DOME ID for Seasonal  ,DOME ID for Rotational ,"Short name of crop model used for simulations (e.g., DSSAT, APSIM, Aquacrop, STICS, etc.)",Model name and version number of the crop model used to generate simulated outputs,"Simulated harvest yield, dry matter","Simulated above-ground biomass at harvest, dry matter",Simulated anthesis date,Simulated maturity date,Simulated harvest date,"Simulated leaf area index, maximum",Total precipitation from planting to harvest,"Simulated evapotranspiration, planting to harvest",Simulated N uptake during season,Simulated N leached up to harvest maturity,"Transpiration, cumulative from planting to harvest","Evaporation,soil, cumulative from planting to harvest"
!,text,text,text,text,text,number,text,code,number,code,number,code,code,text,number,text,text,decimal degrees,decimal degrees,text,text,text,yyyy-mm-dd,yyyy-mm-dd,kg/ha,kg/ha,yyyy-mm-dd,number,mm,text,number,kg[N]/ha,kg[P]/ha,kg[K]/ha,kg/ha,#,text,text,text,text,text,text,text,text,text,kg/ha,kg/ha,yyyy-mm-dd,yyyy-mm-dd,yyyy-mm-dd,m2/m2,mm,mm,kg/ha,kg/ha,mm,mm
#,SUITE_ID,EXNAME,FIELD_OVERLAY,SEASONAL_STRATEGY,ROTATIONAL_ANALYSIS,RUN#,TRT_NAME,CLIM_ID,CLIM_REP,REG_ID,STRATUM,RAP_ID,MAN_ID,INSTITUTION,ROTATION,WST_ID,SOIL_ID,FL_LAT,FL_LONG,CRID_text,CUL_ID,CUL_NAME,SDAT,PDATE,HWAH,CWAH,HDATE,IR#C,IR_TOT,IROP_text,FE_#,FEN_TOT,FEP_TOT,FEK_TOT,OM_TOT,TI_#,TIIMP_text,EID,WID,SID,DOID,DSID,DRID,CROP_MODEL,MODEL_VER,HWAH_S,CWAH_S,ADAT_S,MDAT_S,HADAT_S,LAIX_S,PRCP_S,ETCP_S,NUCM_S,NLCM_S,EPCP_S,ESCP_S
*,,"MACH0081_1__16","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",16,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0080076,-1.6435,37.2764,"Maize",990003,"SHORT SEASON",1996-02-27,1996-03-28,6207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4524,,"","cae2ae6a93f3f907077cd6713c8735346810ad253e723bf4d9cbc653c79e87ab","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7bc66d19efa195035d33cde454b863b8f2fcc224487d31c9d997d827cdc1b509","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","1485","5627","1996-05-26","1996-08-04","1996-08-04","1.2","195.3","248.4","54","17","",""
*,,"MACH0081_1__17","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",17,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0080076,-1.6435,37.2764,"Maize",990003,"SHORT SEASON",1997-02-28,1997-03-30,6207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4524,,"","cae2ae6a93f3f907077cd6713c8735346810ad253e723bf4d9cbc653c79e87ab","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7bc66d19efa195035d33cde454b863b8f2fcc224487d31c9d997d827cdc1b509","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","0","3060","1997-05-31","1997-06-28","1997-06-28","1.2","305.4","239.5","61","53","",""
*,,"MACH0081_1__18","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",18,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0080076,-1.6435,37.2764,"Maize",990003,"SHORT SEASON",1998-02-06,1998-03-08,6207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4524,,"","cae2ae6a93f3f907077cd6713c8735346810ad253e723bf4d9cbc653c79e87ab","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7bc66d19efa195035d33cde454b863b8f2fcc224487d31c9d997d827cdc1b509","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","4279","8873","1998-05-03","1998-07-13","1998-07-13","1.3","495.1","382.2","104","92","",""
*,,"MACH0081_1__19","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",19,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0080076,-1.6435,37.2764,"Maize",990003,"SHORT SEASON",1999-02-08,1999-03-10,6207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4524,,"","cae2ae6a93f3f907077cd6713c8735346810ad253e723bf4d9cbc653c79e87ab","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7bc66d19efa195035d33cde454b863b8f2fcc224487d31c9d997d827cdc1b509","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","849","5097","1999-05-09","1999-06-16","1999-06-16","1.4","238.5","270.4","68","34","",""
*,,"MACH0081_1__20","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",20,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0080076,-1.6435,37.2764,"Maize",990003,"SHORT SEASON",2000-02-26,2000-03-27,6207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4524,,"","cae2ae6a93f3f907077cd6713c8735346810ad253e723bf4d9cbc653c79e87ab","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7bc66d19efa195035d33cde454b863b8f2fcc224487d31c9d997d827cdc1b509","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","521","3682","2000-05-23","2000-07-03","2000-07-03","1.2","126.4","205.8","63","12","",""
*,,"MACH0081_1__21","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",21,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0080076,-1.6435,37.2764,"Maize",990003,"SHORT SEASON",2001-02-04,2001-03-06,6207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4524,,"","cae2ae6a93f3f907077cd6713c8735346810ad253e723bf4d9cbc653c79e87ab","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7bc66d19efa195035d33cde454b863b8f2fcc224487d31c9d997d827cdc1b509","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","580","4486","2001-05-03","2001-06-06","2001-06-06","1.4","226.6","223.2","65","44","",""
*,,"MACH0081_1__22","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",22,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0080076,-1.6435,37.2764,"Maize",990003,"SHORT SEASON",2002-02-01,2002-03-03,6207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4524,,"","cae2ae6a93f3f907077cd6713c8735346810ad253e723bf4d9cbc653c79e87ab","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7bc66d19efa195035d33cde454b863b8f2fcc224487d31c9d997d827cdc1b509","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3317","7638","2002-04-27","2002-06-26","2002-06-26","1.3","352.3","305.0","90","71","",""
*,,"MACH0081_1__23","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",23,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0080076,-1.6435,37.2764,"Maize",990003,"SHORT SEASON",2003-02-22,2003-03-24,6207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4524,,"","cae2ae6a93f3f907077cd6713c8735346810ad253e723bf4d9cbc653c79e87ab","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7bc66d19efa195035d33cde454b863b8f2fcc224487d31c9d997d827cdc1b509","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","1629","6051","2003-05-22","2003-07-20","2003-07-20","1.3","407.3","244.6","60","80","",""
*,,"MACH0081_1__24","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",24,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0080076,-1.6435,37.2764,"Maize",990003,"SHORT SEASON",2004-02-10,2004-03-11,6207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4524,,"","cae2ae6a93f3f907077cd6713c8735346810ad253e723bf4d9cbc653c79e87ab","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7bc66d19efa195035d33cde454b863b8f2fcc224487d31c9d997d827cdc1b509","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","1579","6121","2004-05-08","2004-06-25","2004-06-25","1.4","268.8","235.9","68","53","",""
*,,"MACH0081_1__25","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",25,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0080076,-1.6435,37.2764,"Maize",990003,"SHORT SEASON",2005-02-17,2005-03-19,6207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4524,,"","cae2ae6a93f3f907077cd6713c8735346810ad253e723bf4d9cbc653c79e87ab","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7bc66d19efa195035d33cde454b863b8f2fcc224487d31c9d997d827cdc1b509","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2819","7203","2005-05-14","2005-07-11","2005-07-11","1.3","370.0","306.9","87","63","",""
*,,"MACH0081_1__26","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",26,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0080076,-1.6435,37.2764,"Maize",990003,"SHORT SEASON",2006-02-01,2006-03-03,6207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4524,,"","cae2ae6a93f3f907077cd6713c8735346810ad253e723bf4d9cbc653c79e87ab","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7bc66d19efa195035d33cde454b863b8f2fcc224487d31c9d997d827cdc1b509","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2239","6804","2006-04-29","2006-06-16","2006-06-16","1.4","375.3","292.5","79","88","",""
*,,"MACH0081_1__27","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",27,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0080076,-1.6435,37.2764,"Maize",990003,"SHORT SEASON",2007-03-19,2007-04-18,6207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4524,,"","cae2ae6a93f3f907077cd6713c8735346810ad253e723bf4d9cbc653c79e87ab","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7bc66d19efa195035d33cde454b863b8f2fcc224487d31c9d997d827cdc1b509","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","0","2224","2007-06-26","2007-07-26","2007-07-26","1.1","185.7","186.8","58","28","",""
*,,"MACH0081_1__28","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",28,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0080076,-1.6435,37.2764,"Maize",990003,"SHORT SEASON",2008-02-27,2008-03-28,6207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4524,,"","cae2ae6a93f3f907077cd6713c8735346810ad253e723bf4d9cbc653c79e87ab","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7bc66d19efa195035d33cde454b863b8f2fcc224487d31c9d997d827cdc1b509","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","120","2849","2008-05-26","2008-06-21","2008-06-21","1.2","161.7","208.9","60","30","",""
*,,"MACH0081_1__29","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",29,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0080076,-1.6435,37.2764,"Maize",990003,"SHORT SEASON",2009-03-21,2009-04-20,6207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4524,,"","cae2ae6a93f3f907077cd6713c8735346810ad253e723bf4d9cbc653c79e87ab","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7bc66d19efa195035d33cde454b863b8f2fcc224487d31c9d997d827cdc1b509","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","307","3262","2009-06-19","2009-07-24","2009-07-24","1.2","158.0","205.5","61","19","",""
*,,"MACH0081_1__30","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",30,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0080076,-1.6435,37.2764,"Maize",990003,"SHORT SEASON",2010-02-04,2010-03-06,6207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4524,,"","cae2ae6a93f3f907077cd6713c8735346810ad253e723bf4d9cbc653c79e87ab","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7bc66d19efa195035d33cde454b863b8f2fcc224487d31c9d997d827cdc1b509","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2967","8066","2010-05-03","2010-06-24","2010-06-24","1.4","465.5","367.1","93","76","",""
*,,"MACH0086_1__1","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",1,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1981-02-16,1981-03-18,3241,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4167,,"","b2089c5aab1718f7935970c3df6f2cedaf8fde8d4cb20b4e34a07640e4344f9e","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3835","8700","1981-05-16","1981-08-07","1981-08-07","1.3","449.5","353.8","96","30","",""
*,,"MACH0086_1__2","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",2,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1982-02-27,1982-03-29,3241,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4167,,"","b2089c5aab1718f7935970c3df6f2cedaf8fde8d4cb20b4e34a07640e4344f9e","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3109","7398","1982-05-27","1982-08-20","1982-08-20","1.2","274.8","323.7","84","11","",""
*,,"MACH0086_1__3","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",3,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1983-03-24,1983-04-23,3241,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4167,,"","b2089c5aab1718f7935970c3df6f2cedaf8fde8d4cb20b4e34a07640e4344f9e","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2186","5407","1983-06-24","1983-09-09","1983-09-09","1.0","141.6","231.4","65","2","",""
*,,"MACH0086_1__4","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",4,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1984-03-26,1984-04-25,3241,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4167,,"","b2089c5aab1718f7935970c3df6f2cedaf8fde8d4cb20b4e34a07640e4344f9e","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","1422","4084","1984-06-22","1984-09-15","1984-09-15","1.4","66.4","187.3","69","0","",""
*,,"MACH0086_1__5","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",5,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1985-02-25,1985-03-27,3241,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4167,,"","b2089c5aab1718f7935970c3df6f2cedaf8fde8d4cb20b4e34a07640e4344f9e","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2830","7091","1985-05-24","1985-08-10","1985-08-10","1.3","428.6","283.3","77","50","",""
*,,"MACH0086_1__6","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",6,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1986-02-07,1986-03-09,3241,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4167,,"","b2089c5aab1718f7935970c3df6f2cedaf8fde8d4cb20b4e34a07640e4344f9e","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","4740","9906","1986-05-07","1986-08-09","1986-08-09","1.5","322.6","338.0","121","23","",""
*,,"MACH0086_1__7","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",7,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1987-03-08,1987-04-07,3241,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4167,,"","b2089c5aab1718f7935970c3df6f2cedaf8fde8d4cb20b4e34a07640e4344f9e","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2406","7630","1987-06-07","1987-09-01","1987-09-01","1.4","160.3","286.0","73","0","",""
*,,"MACH0086_1__8","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",8,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1988-02-18,1988-03-19,3241,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4167,,"","b2089c5aab1718f7935970c3df6f2cedaf8fde8d4cb20b4e34a07640e4344f9e","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2608","7179","1988-05-18","1988-08-12","1988-08-12","1.2","335.5","321.1","76","34","",""
*,,"MACH0086_1__9","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",9,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1989-02-20,1989-03-22,3241,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4167,,"","b2089c5aab1718f7935970c3df6f2cedaf8fde8d4cb20b4e34a07640e4344f9e","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2743","7018","1989-05-26","1989-09-04","1989-09-04","1.2","265.5","315.8","77","12","",""
*,,"MACH0086_1__10","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",10,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1990-02-02,1990-03-04,3241,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4167,,"","b2089c5aab1718f7935970c3df6f2cedaf8fde8d4cb20b4e34a07640e4344f9e","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","5333","10094","1990-05-01","1990-07-24","1990-07-24","1.2","534.4","392.9","114","58","",""
*,,"MACH0086_1__11","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",11,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1991-02-24,1991-03-26,3241,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4167,,"","b2089c5aab1718f7935970c3df6f2cedaf8fde8d4cb20b4e34a07640e4344f9e","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3683","7915","1991-05-22","1991-08-12","1991-08-12","1.3","187.5","285.2","91","2","",""
